4,94.66666666666667
6,94.66666666666667
8,94.66666666666667
10,94.66666666666667
12,94.66666666666667
14,93.33333333333333
16,93.33333333333333
18,93.33333333333333
20,93.33333333333333
22,92.0
24,90.66666666666667
26,90.0
28,88.66666666666667
30,88.0
32,84.66666666666667
34,82.66666666666667
36,82.66666666666667
38,84.0
40,80.66666666666667
42,81.33333333333333
44,77.33333333333333
46,72.66666666666667
48,69.33333333333333
