3,2,96.0
4,2,94.66666666666667
5,2,95.33333333333333
6,2,94.0
7,2,95.33333333333333
8,2,95.33333333333333
3,3,93.33333333333333
4,3,94.66666666666667
5,3,96.0
6,3,93.33333333333333
7,3,93.33333333333333
8,3,96.0
3,4,96.0
4,4,88.66666666666667
5,4,94.66666666666667
6,4,96.0
7,4,94.66666666666667
8,4,95.33333333333333
